/base/twinnedtowns/twinned_town/twinned_with	[0.001638431539556342, 1.3568386653743031e-05, 1.4703098918581195e-05, -0.019626861600576286, 0.19171521026727856, -0.0016112983158099693, 0.00015375784548464475, 0.19025890638085832, -0.189935351607842, -0.0001549942331205873, 0.19171522095336205, 0.0016236277700061867, 0.0016249864610014104, -1.2461476893933478e-06, -0.19010266590482502, -1.3567106053810655e-05, -0.00015499432773384675, -0.01962821928622627, 0.019626872374687628, 0.01961350660842989, 0.0016261008993183202, 0.019626860516992087, -0.19335375326507762, -1.3455867639073173e-05, 0.19187032681025795, -1.2472392026889116e-06, -0.0001550049041050647, -1.236568212826124e-06, -0.001638420781744799, 0.0001548935475236968, 0.19157367171196193, 0.1934951803849697, -0.02140673093818386, 0.021239405962420285, -0.001623617108220315, -0.00016856153612405028, -0.19335353028397914, -0.019457165368022562, 1.007722928866096e-07, 0.019626973043248994, -0.021253074052748618, -0.19174234459681666, 0.019769658072645264, 0.0017797472232200279, 0.0014697692389295366, 0.19172876789557183, 1.2472391302307878e-06, 9.454084388870525e-11, -0.0016247634799082757, 0.0016248643388897294, -1.1144327637418932e-07, -0.0016261114835402397, -1.2211419922811287e-07, -0.01961330614682518, -0.01948554483326184, -7.366930687597956e-13, -0.00015499423379183603, 1.1143542455518481e-07, 0.19025890747242585, -0.19171520918363485, 0.0016248643467409738, -1.1035170829866606e-07, -0.1917411082176963, -1.0764859532439923e-08, -0.0016248654388462483, -0.00015499432760127647, 0.19010392381500582, -0.19172877856656229, 0.019625725804655367, -0.19189733911291215, 0.02109559590263923, 0.019628219199398736, -0.0016261115859324449, 0.0016236171003631, -0.0194718671856764, 0.0017797473171626238, -1.2472392027953426e-06, 0.1917286649409585, -0.1917287763914706, 0.019625725805392583, 1.3455764504768176e-05, 0.019626973138532, -0.019627084480013907, 0.19188377181051178, 1.1144328229174466e-07, -0.019625726895553173, -0.19171644684334313, 1.2366706162811055e-06, -0.001638431547346942, -0.0016112959522483431, -0.1933535303785249, 0.0016371843009636827, -0.01961340573306973, 0.0016384314534650434, -0.019458422076380568, -0.19174234578218827, 1.3567216972808719e-05, -0.19010277853414909, -0.19157253710202912, -0.19010391204399882]
/law/judicial_tenure/court	[-0.014985973716872977, -0.0018357738177202996, 0.014838928791026235, -0.18055578662641253, 0.015015070992475189, 0.0016887150220731262, 1.2881281532782268e-10, 0.1807016314839889, -0.00015959739170537087, 0.014999711269616236, -0.00014436492405038608, 1.5232715799128027e-05, -0.00016078127016833373, -0.014838942389722711, -0.0015138998856422902, 1.3394336397902766e-06, 0.00165961651528363, 0.18039352394336722, 0.16554071576256082, -0.16554207030852308, -1.419563769353968e-07, 0.0015138998740151194, -0.1655407006730953, 0.0016734974061424466, -0.16554057515577764, -0.18052533493365827, -0.015001189982372477, 0.1805405677803119, 1.3394450683847796e-06, 0.18054042691274153, 0.00016093696661386757, -0.014998512443784333, 1.4060687664966367e-07, -0.1655407145428894, 0.0016596178658100699, -0.16554085637055643, 0.01501641017898799, 0.16554071442457405, -1.02520199928325e-12, 0.18054070838822361, -0.0014985403027237669, 1.338225500894567e-06, 0.014999838136435161, -1.5205364777892384e-05, -1.4125913540706283e-10, 1.47933813268599e-09, -0.00016090948676954404, 0.1655420551962, 0.18070150595506324, -1.3394564981318142e-06, -0.014998511080803814, 0.0015291339508377857, -0.0018344206451432461, 1.52040162934982e-05, 0.014999852017657264, -0.18055592859421843, -1.5232717012613617e-05, -0.0016900571775623787, -1.5218975929406452e-05, 1.374099016278127e-08, 1.5205235954473764e-05, -0.180539228075576, 0.015001191214582828, -0.1822140650565306, -0.014999838146839166, 0.01516077646387355, 0.18221675781749613, -0.1653784517414451, -0.014999851900189229, -0.165539516924556, -0.18054190696571326, 0.014998512454188847, -0.0018357587292818387, 0.015001191202965019, -0.18055578649758994, -0.18054056765057716, 1.3494901835422627e-09, 0.015015070852233489, 0.00016092334505794878, 0.18221541959106347, 0.015015057112363065, -0.014999992482259819, 0.18221540584079052, 1.4801932146929659e-06, 0.01483758922755835, -0.014839069267039266, 0.00016092322765538767, 0.00017628280944565245, -1.4060790239285174e-07, 0.17886706889389997, -1.5078369062478143e-05, -0.014999992623517611, -0.015015210121143307, -0.015160774974226283, -0.18053922820437754, 0.0016761762973063424, 0.18036443906956406, -0.18221526389574816, 0.014852808193083352, 0.18221525015681078]
/user/cheunger/sports_test/draft_pick/draft_team	[0.00012090373654080354, 9.824607128319224e-07, 0.0013141459810182424, -0.15842206600348593, 0.0011921685800714218, 0.0014350488996856105, -0.0013131780460511095, -0.17210945623041635, -0.0013009714951513443, 0.0013263537902416752, -0.014989517390681857, 9.824607887770915e-07, 9.750531783653609e-07, 1.0663986812541565e-06, 0.18723402681471166, 0.016313821040462223, -0.0013131707789882344, 0.1571088052922734, 7.629016585478686e-12, 0.17211052930001963, -0.0148806311241483, 0.17211150442758696, -0.013809351689480028, -1.1133540592405879e-05, -0.001314145236694641, -0.015001618806977835, -0.1734236854878504, 0.18709994874722377, -0.17211052189244488, 0.15722882444334957, 0.00012099494090507502, -0.0013132620659380093, 0.000119928533860346, 8.845187617222517e-07, 0.01512262826461367, 0.014868521770980315, -0.0013131708541489295, 9.8238557897402e-07, -9.135314464093411e-08, -0.17211150367572742, -0.0013130867597832454, -0.013687487417124826, -0.1721105226366734, -0.013675280211608316, -0.00143309998410756, -0.0013009780840457486, -0.0014340671832048712, -0.014990401238944568, -9.861262035567198e-08, 0.17342370000535476, 0.17223143221871595, 0.17212272259041062, -0.014880623791726031, -0.17212272184685512, -0.15698701711894075, -0.01512350418645645, -0.015000658189250641, 0.00012099494089140316, -0.0013130795010997147, -0.17199059342533743, 0.1721106132530438, 1.1217560523254469e-05, 0.1721096301893554, 0.0013263458617039355, -0.016314796175590774, 0.000133103616640728, -0.015001633323710411, 9.671990359934748e-07, -0.1721228131255745, -0.015122522469236906, 0.17081052619391024, -0.17223142629128135, 0.0014341577995626734, 0.17079646733888146, 0.15712109585472736, -0.014988450984404588, 0.1571088886424206, -0.17223143288772835, -0.17198873446327329, 0.17200181892820257, 7.440512249362501e-11, -9.744577157695936e-07, 0.18843751944414774, 0.15698700985259387, 0.014880814359563508, -9.194924181691588e-08, -9.135312237043607e-08, -0.013688455286014235, -0.17212272917996393, -7.258739336086451e-09, -0.01500065819692202, -0.0013130722415630068, 9.75134412639105e-07, 0.17212272259103836, 0.015001633324513621, 0.18711205668022757, -0.0013141459817438824, -0.014880715219179844, -0.0013009780832697589, -1.2193373125392818e-05]
/film/film/production_companies	[-2.289207778547091e-07, -0.020012767873621298, 0.0017787804042174464, 0.0001907043870980411, -0.016460098887266992, -2.0931668285137413e-07, -0.2080837404023673, -0.018236454998490435, 0.001776561368415053, -1.996605952145597e-09, 0.1916258389189653, 0.17338986325597563, -0.00019045194072651953, 2.4263284805196818e-06, -0.17339203913046258, 0.018256205388615714, 0.01821665941539433, -0.00018827806245512777, -0.19162364344077318, -3.711235288095644e-10, 0.0017565604884253222, 3.8438292112774026e-12, 1.977398665482704e-05, -0.00021045680855444647, 0.01646009692651946, 0.01823643376852602, -0.1914353849465554, 2.160034843258714e-08, -0.19164584375555294, -0.20986247960256305, 0.1916263182190014, -0.01823620650904753, 1.9923748370712e-09, -1.9771990442351714e-05, -2.0732046418509168e-07, -0.0017565604888157141, -0.00177876079969448, -0.01823643339817704, 0.18986948567971015, 0.0017763364362211281, -0.001776562990439827, 2.1529378117334926e-08, 3.550971402621336e-13, -0.17340963724650565, 0.19181675021996786, -0.0017565820890946527, -0.001779011285739995, -0.01804309533046907, 0.0017565584571354468, -0.19143538498202328, 2.0320703721923233e-09, 0.17339206069534321, 0.018045957892478603, 0.0001906828184430867, -0.01823641179786619, -0.19340240261469993, 0.19162604620399645, -1.9962505784333606e-09, -0.19164607067627812, -0.00019070439136361066, 0.19143515643194717, 3.511214181312555e-11, 0.2098625031670754, 1.954510134475379e-05, -0.018236435394392337, 0.001776332483066877, -0.0017565604930496268, 0.0017765637315261332, 0.01821665940728829, -0.0017765633253534572, 2.156868633468078e-08, 2.1600310297566838e-08, 0.018236433398176734, 0.20988227511817734, -0.0017765849252072727, -0.0017763345109439604, -0.0017787607962752524, 0.0019669977249024604, -1.9568630306716268e-08, -0.0001906612574409852, 0.1916065030629721, 0.19162629665412106, 0.1733698623802235, 0.018238857726569364, -2.1528987980652993e-08, -0.0017765633607864863, -0.0001933380364707091, -0.2098822751537115, 0.19183652457775213, 0.016457694162903293, -0.00019066125744410196, 0.018045521694455283, -0.00019068478264427073, 0.19162608733363504, 2.308819154722508e-07, -0.1918365265740025, -2.2884984227051445e-07, -0.000170910831847915, 2.197439329744612e-06, 2.4263246429133397e-06]
/location/administrative_division_capital_relationship/capital	[-0.00014460891526930545, -0.0001447566745269098, 0.0001446258710530535, 0.1874944546163693, -0.0015764712391735246, 1.3735416650476654e-05, 1.464876685464646e-07, 0.1707843699567751, -0.16922317740312914, -0.1708119840931909, 1.3079161071351929e-07, 0.00014319770689995106, -1.412604160817825e-06, -0.17222872812663972, 1.464876698074652e-07, -1.4113380193678203e-06, -0.01685610758947398, -0.0015889541927849662, 1.412593866350274e-06, 0.1707845318878489, -0.016842227335287237, 0.17079823463036878, 0.01843118178169511, 1.5569070322734235e-08, 0.00014462601002083734, 0.17065363975992698, 0.00014446395182944716, 0.1708119826985991, -0.01671164363631194, -1.3732497827498153e-05, 0.1707983951760718, 0.17237330869293865, 0.187640476126952, 1.412593866122725e-06, -1.3732497710196653e-05, -1.4127325865039578e-06, 1.412732598023625e-06, 0.0017196843777329332, -0.17237473546262913, 0.16907858126510886, 1.1720668707612494e-13, 0.17078451630558292, 0.016699322349633592, 1.5697389079808748e-08, -0.001575072796297156, 1.3732509570608879e-05, 0.15553096614055475, 0.17078310509588368, -0.0015749263087560844, -0.001575221821827582, -0.17222871533632902, -0.18765576899861242, -0.17065363987518395, -0.001588793772853989, -0.17079683899107237, 0.00014602291679004388, -0.0014304793231260605, 1.4636189768376191e-07, -0.00157380782152077, 1.3959113912174347e-09, 0.18762689000166993, -0.00013087654431056538, 0.17237332299696426, 0.01841744777283081, -0.16936793281914547, 0.17237332426600563, -0.1876406225111245, 0.016828639940831495, 0.001588792376812506, -0.18749601358289691, 1.6966313046145963e-08, 0.18749460098891332, -0.016828624104721836, -0.17094285924290975, -0.0015750896357540351, 0.0014318764853072403, -0.00014461031251329935, -0.17079825019955652, 1.3732497710187173e-05, -0.016856107601322997, -1.3732497840288301e-05, -0.17081198410490966, 0.1523822149053489, -1.1744485500844593e-11, 0.015267299503642718, 0.016843784905564534, -0.17065363988692717, -0.01682865551123546, -0.018272837575679032, 0.016843786428463244, 0.01684252004477753, -0.00014446255579969255, 1.6053518660263352e-07, -1.5570390125780212e-08, -0.000143197695156736, 0.00014459347463496543, -0.018417594110024128, 0.00013087643051880066, -1.2689238525627238e-09, -0.001573515237555303]
/base/popstra/celebrity/friendship	[0.0019520558730427952, -1.600404953858768e-05, 0.0019520410816080773, 0.0017634165114754027, 0.019490258473454633, -0.2008760610687144, 0.20317496422424455, 0.01948868507793771, 1.3050116535985775e-10, -0.2030007541547995, 0.0019520410807256623, 0.019645334434104232, -0.019472520211218765, 1.4399688777334918e-05, 0.20298474997651128, -0.017520493943216375, -1.588189599449191e-06, -0.0017794190605063907, 0.019487097161059088, -0.00017263696277547864, 1.440394974621039e-06, 0.001952039701944401, 0.00017279804096365542, 0.18529145814161885, -6.950598760560007e-14, 0.20300075403503998, -0.20106326028734495, 0.0017792268677056743, -0.001779256462943074, 0.00017263832197013723, 0.01948884768454787, -0.20300073922130182, 0.00017263707355108586, -0.019487097169159535, 0.18333943186469587, -0.2049527816818938, 0.01948868385912828, -0.20300073922312412, 0.20317494807199601, 0.019504821998419682, 0.20106468601968533, 0.18335556737583436, 0.01931588580822923, 0.0, 1.4255910902854366e-06, 1.7575925762666708e-05, -0.021440727788732433, 0.019488685208381505, -0.1814033637269405, 0.20299916596622086, -1.6042301905588766e-06, -1.5880582091075247e-06, 0.01753662947489949, 0.20300073798451287, -0.0019520412112329353, -0.01947254982795337, 1.5974323788505864e-05, 0.019315885818159146, 0.0019534518786799445, -0.019299898051369637, 0.0001726368322682056, -1.5987877494346548e-05, 0.01966132230268573, -0.20104712351711462, 1.6181840652571485e-08, -0.001968028827852379, -0.019661161082221074, -0.20300073922225376, -1.5880581402213213e-06, 0.20514139006848567, -1.4802989840420161e-08, 0.20282651421112843, 0.202999314990207, 1.598636806729626e-05, -0.00017422364199479585, 1.499562316085682e-09, -0.20300088687636642, 0.00017263544348256727, 1.5987746988200375e-05, 0.20496876792924956, 0.019488522770935768, 0.18351046607629787, -1.588067936508804e-06, 1.5972944880256616e-05, 0.000172635463213726, 0.0019537915961884856, -8.884776405278749e-13, -0.0001726235198506542, 1.772592975064712e-07, -0.001968030196831245, -1.5746339951755108e-06, 1.5987746174784244e-05, 1.598638772952371e-05, 0.0196454970119302, -0.019472698830523882, -1.3057073896029175e-10, -1.368165934340065e-09, 0.00017421021791983073, -0.00017104889470590778, -0.00015679686011080596]
/aviation/airport/serves	[0.01933433636681807, 0.0016972270427527572, 9.694160385169953e-10, -0.21296528994851457, 0.0001480964305155483, -0.019322057496059145, 0.019333178037758556, -0.23046670173734096, -0.21113363371448346, -0.00014798760076004922, -9.59523215552287e-10, -0.01765076613762978, 0.0001615337479516867, 0.019348134200624385, 0.23062973382739288, -0.00168369043045882, 1.2795977574921346e-06, -0.019481154067697893, -1.2116099150202285e-07, -0.01931950020641286, -0.21111995598312763, -9.901636608553426e-12, -1.2787372437980296e-06, 0.00014670799301673377, 0.21098553726516936, 0.21113234466077546, 0.0018316563540177874, 0.0016849587643097425, 0.20945123231784443, -0.019334447131052465, 0.2111199455887387, -0.0016836904404430259, -0.019334456676990956, -0.00016165393931905677, 0.0016698726574058951, -0.001683689481901758, -0.001830376657440232, -1.0413386774092246e-08, -0.21114858910673281, -0.01948255310631801, 0.00014798673124971095, -1.3677721345669645e-05, -1.27768089019931e-06, 0.017652164028800186, -0.019333178037650917, 0.001831666668492295, -0.0016836799271578416, -0.21111984608722315, -0.0016836800160658254, -0.21113223496378056, -0.021004457923279842, 0.0016836800260598061, 0.0176370988406607, 0.2111212440684073, -1.3688125835433604e-05, -1.2672776043533154e-06, 0.019482312505761587, 0.019482312604571193, -0.20944995367731667, 1.278639332700387e-06, -0.0016836800261674334, -0.0001479762279503382, -0.001683680984501475, 0.21296515945166697, 1.3798881156788008e-05, -0.0016974789072327094, 0.019468755085774538, 0.019320789161111334, 0.0016850779083259478, 0.0016836799282475572, 0.0016712819024796452, -1.279597767196519e-06, 1.3666358636828137e-05, -0.1934815682075645, 0.00014797623805928297, 0.019334455629739247, -0.21098565746643025, -0.019186480349032833, -0.0016848384640311556, -0.01932077981516162, 0.019348145662350904, 1.3677721353768352e-05, -1.2125871298911997e-07, -0.019186469935639543, -0.20945112252085873, 0.0016973577474208293, 0.00014669748980804077, 0.019482312603581173, 0.01933444627260072, 0.2111336327460463, 0.21098577767799115, -0.00014798662235559416, 0.00014809738786107887, -0.019468885690444495, -0.21098577767680268, 0.21128173013380852, 0.019334457536515387, 0.0015356933837340303, -0.0016835598246984435, 1.4945956303558492e-05]
/food/beer/from_region	[0.00217453687493687, -0.023399185495845527, 4.742755428145602e-07, 0.0018103915447077576, -0.021391121471381332, -0.0019928437298215125, -1.5710703041848056e-05, -0.021406470718343614, -0.002173173859757447, -0.002173842972136212, -0.0020077207025456915, -0.00018297837150941965, -0.021391174894441502, -0.0018101296106202956, 0.021406932926386044, -0.00018189031546518689, 0.22460803978238927, -0.00016423923388850164, 0.002175772951230061, -1.7272016385509113e-05, 0.22478800542311256, -6.990069138503423e-07, 0.021407796727468054, 0.24601587752037354, 5.35938469448587e-07, 0.001993212534847809, -0.22440865736817525, -0.021407314515849728, -1.3736500371045527e-06, 1.0180453561153204e-06, -3.7349269461200155e-07, -0.22462542645143532, -4.779823287497808e-07, 0.021424839739387448, -0.021390230579104497, 0.002009215058887742, 0.0020088197524998435, 1.716827050388701e-05, -0.001993435565189547, -0.22460728764051088, 0.001993560654641494, 0.2246249056985883, -0.0018116110255284755, 0.0019911509010871052, -0.00018251724136740665, 0.021225396955654306, 0.2247883574905212, 6.642078787021957e-07, -6.851346454761179e-07, -0.2246082256078156, -0.023582715981415828, -0.22442401755059618, 0.24601602415543858, 0.22261412359685084, -1.7684801442888534e-05, 0.021591217622380882, -5.471089116251029e-07, -9.864136428978513e-07, -0.00018157382438046616, 0.0001992338552181933, 0.0020090216681716254, 1.785804293645209e-05, 0.22460856695994408, 0.01941594685236973, -0.22659881436484752, 0.0021737073227870883, 0.02159003814944859, 5.544275173409787e-07, 3.301298173931356e-07, -0.0019921758244711555, -0.22460802971516586, 0.021605065753394378, -0.2459991738138024, -0.02160613931693606, 0.019399372527133463, -0.0019920996160488055, 8.201938284246432e-07, 0.0019918034460838356, 0.00018214039733422416, -0.021406748224858368, -1.6393632560026288e-05, -1.006138803865392e-07, -1.67056178151114e-05, 1.5316006112855096e-05, -0.0001816509526791676, -1.185062840491124e-06, 0.2032165669175786, 4.2453512355635883e-07, 5.151822767708245e-07, 0.023401231252250215, 1.3482993713307797e-06, -0.22460866103344015, -0.24603214792245814, -1.2636606778128354e-07, 0.021607592978397257, 0.0001805818701905433, 0.0019745127377028423, -0.021407354112634423, 0.00018234274018016902, -0.021409280376666597]
/base/politicalconventions/convention_speech/venue	[-0.018879075324294812, -4.3787915572088296e-07, -0.019045598764324913, -0.2004000101027666, -1.46730047097251e-06, -0.0001674196734382645, -0.017278622405093633, 0.1968687007060768, 0.019027023375910272, -0.0017642319666423063, -0.19863376204484415, 6.303595250892122e-07, 0.00016628008238740697, -0.17959142406547018, 0.00018267750268204073, 0.001764011461424399, -0.00016681503756563952, 1.3112316407339956e-06, 0.19863386486878584, 0.01902794098216622, -0.0015982373582892448, -0.19863418804447758, -0.0015997428141940365, 0.19863466131914978, 0.018877088893967022, -1.666452875848649e-05, 2.889322901197876e-07, 0.00016574003411795726, -0.0017657049941370816, 0.0017825166083442602, 0.018879000269855298, -1.8499930023335843e-05, 0.020810482721391736, 0.0017815626000167748, -2.5955559037219937e-07, -1.2592323585059652e-06, 1.8037535414288314e-05, -5.17354599920642e-07, 0.019061689135275735, -0.21751425010624675, -0.0017468743170620698, -0.01727833270034384, -1.683038012203643e-05, 0.19863534881823977, 0.1986511519092308, 6.615003202819334e-07, -0.21927859486209061, 2.0150119349054898e-07, 1.7263491452878996e-05, -0.0017660837417625753, -0.20025052327136442, 0.019044607033746136, 0.0019319066355003407, -0.01904549819275734, -1.1135570038175043e-06, -0.19863341614279287, 0.019209921144820244, -1.8770771691851992e-05, -0.19863498948215358, 0.1795730506060449, -0.0001656302343118011, -1.788402905354276e-05, 0.00016550175792611675, 0.001599444613503779, 0.001929718916955436, -0.0017833239999508932, -0.20040029087168246, -0.00018249614856480337, -0.0019301830754154174, 0.1795890676516268, -3.200493275029652e-07, 0.019043760786052997, 0.17959067105246754, 0.1795894096667058, 1.5380080296667447e-06, 2.88691175060624e-07, -0.17960608130154967, 0.019211893525574064, -1.4473601035327269e-06, -0.17959037703921396, -0.0017634156474195006, -0.0017485416363071005, 0.01904338718883783, -0.00016525451672317284, 0.20039897461126388, -0.0017648450165307283, 0.019045165943485175, 5.56086932921852e-07, 0.1988020956562223, -0.19879973759286426, 0.019045381748986238, 8.824938227079919e-07, 1.7783059526382933e-05, 0.19686867702609054, 0.000149098787828351, 0.0019318734645700046, 0.0017660343591577505, 1.0562383204875147e-06, 0.19880201158266997, -2.8228755568134943e-07]
/basketball/basketball_player/player_statistics	[-0.17024721370051243, -0.17023374230958524, 0.0015030455967144625, 0.01551141259961209, 0.18575859565264846, -0.01551139683688153, 0.15486036618948698, -0.00013925260201437357, -0.01701442766793308, 0.015649402667972632, -0.1717502592981668, 0.015649249259671063, -1.373594783086814e-06, 1.4830341022647138e-05, 0.16873072724031746, -0.171886741071864, -1.0821227775862318e-11, 0.17174887246473597, 1.3877450665756015e-07, -0.0015030308211701306, -0.015511258060410735, 0.17023375693169665, 0.17023375693075754, 1.3876377674389575e-07, -0.015649263893472817, -0.01551139682410293, -1.3877545328902048e-07, -0.0015044017454999429, -0.0015178585034162657, 1.482740692461069e-05, -0.1701093465003126, -1.4178201566419648e-09, -1.3442125061833229e-05, -1.5396378779126334e-09, 0.01400836419979858, -0.00013785256726031757, 0.0001392539972596747, 0.015511396704151314, 0.1857316968877424, 0.17037162413096424, -0.1703702520640648, -0.00013649486785423314, 0.16885527531447364, 0.15610111953639347, -0.16871740786253855, -0.015524852187884039, 0.16857954221389224, 0.1702323847547277, -0.00013800609568252528, -0.00137863656338103, 1.3864366978017116e-07, -0.17175010588968942, -0.17023389571796446, -0.1702336181553042, -1.3877537578117178e-07, -0.000137881809630901, -1.357567461020561e-06, -0.013994910388447775, 0.00013786718836795496, 0.01702788301900632, 6.8511570740684425e-15, 0.01551153547953387, 0.013996281169233078, -1.233412414585342e-06, 0.1702323994959354, -0.17023375694345777, 1.475202214548223e-08, 1.3735956446694279e-06, -1.4069982295755873e-09, -0.01689015615741305, -0.015497939934324892, 0.1702323847420328, -0.0016543536349221213, 0.0001378671893786282, -0.015649278513626914, 0.17023375694251802, 0.00013785256718950968, -0.17023375692981013, 0.015511411456258659, 0.17175024606054262, 0.1717503982054037, 0.00165284396054071, 0.015524852055153757, 0.00015269613406899323, -1.3442005971666263e-05, -1.3317982541789008e-05, 0.015635807134454026, 0.17023374245406978, -0.001528572160274581, 0.17038508088794121, 0.1717502592745738, 0.015511396704236513, -0.00013786732022987884, 0.17022030018452342, -0.015511398111157792, -0.015524854869229944, -1.3707798453637296e-06, 0.015524990831547686, -1.208470198779512e-05, 0.18560605165074015]
